OWNER_ID,AGE,GENDER,CITY_ID,CITY_DISTRICT,BREED1,BREED1_MIX,BREED2,RACE_TYPE,DOGS_YEAR_OF_BIRTH,DOGS_COLOR,AGE_YEARS,BREED_REDUCED_Beagle,BREED_REDUCED_Berner Sennenhund,BREED_REDUCED_Bolonka Zwetna,BREED_REDUCED_Border Collie,BREED_REDUCED_Cairn Terrier,BREED_REDUCED_Chihuahua,BREED_REDUCED_Cocker Spaniel,BREED_REDUCED_Dachshund,BREED_REDUCED_Dackel,BREED_REDUCED_Deutscher Schäfer,BREED_REDUCED_Französische Bulldogge,BREED_REDUCED_Golden Retriever,BREED_REDUCED_Jack Russel Terrier,BREED_REDUCED_Labrador Retriever,BREED_REDUCED_Malteser,BREED_REDUCED_Mischling gross,BREED_REDUCED_Mischling klein,BREED_REDUCED_Mops,BREED_REDUCED_Other,BREED_REDUCED_Pekingese,BREED_REDUCED_Pinscher,BREED_REDUCED_Pudel,BREED_REDUCED_Schäfer,BREED_REDUCED_Shih Tzu,BREED_REDUCED_Terrier,BREED_REDUCED_West Highland White Terrier,BREED_REDUCED_Yorkshire Terrier,BREED_REDUCED_Zwergpinscher,BREED_REDUCED_Zwergpudel,BREED_REDUCED_Zwergspitz
122295,61-70,m,0.7918053761137348,0.7336573676968525,Chihuahua,,,K,2013,weiss/braun,-0.09647433781948718,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122310,41-50,w,1.405894434477498,1.3395517489889992,Malteser,,,K,2014,weiss,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122312,31-40,m,-1.3575063281594362,-1.3869729668256612,Mischling gross,,,I,2014,braun/schwarz,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122313,21-30,w,0.48476084693185323,0.43071017705077913,Chihuahua,,,K,2014,weiss,-0.1166345341544378,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122315,41-50,m,-1.3575063281594362,-1.296088809631839,Golden Retriever,,,I,2014,golden,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122356,31-40,w,0.48476084693185323,0.4610048961153865,Yorkshire Terrier,,,K,2014,black/tan,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
122367,21-30,w,0.48476084693185323,0.4610048961153865,Vorstehhund,,Boxer,I,2014,hellbraun,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122370,41-50,w,-1.664550857341318,-1.5990360002779125,Labrador Retriever,,Golden Retriever,I,2010,blond/weiss,-0.035993748814635323,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122376,41-50,m,-1.0504617989775547,-1.0537310571149805,English Cocker Spaniel,,,K,2014,rot,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122378,61-70,w,-1.664550857341318,-1.6899201574717344,Portugiesischer Wasserhund,,,I,2014,braun,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122385,20-Nov,w,1.0988499052956164,1.036604558342926,Labrador Retriever,,,I,2012,blondfarben,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122389,41-50,m,-1.664550857341318,-1.6899201574717344,American Cocker Spaniel,,Zwergpudel,K,2014,apricot,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122409,41-50,m,-1.664550857341318,-1.5990360002779125,Finnischer Lapphund,,,I,2014,schwarz/beige,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122415,31-40,w,0.7918053761137348,0.7639520867614599,Border Collie,,,I,2014,schwarz/weiss,-0.1166345341544378,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122416,41-50,w,1.0988499052956164,1.1577834346013554,Französische Bulldogge,,,K,2014,braun,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122417,51-60,w,-1.0504617989775547,-0.9931416189857657,Malteser,Mischling,,K,2014,weiss/beige,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122450,51-60,w,-1.3575063281594362,-1.296088809631839,Malteser,,,K,2014,weiss,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122454,41-50,m,0.17771631774997163,0.12776298640470576,Terrier,Mischling,,Unknown,2003,weiss/beige,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
122464,31-40,m,-1.664550857341318,-1.6293307193425197,Mischling gross,,,I,2012,weiss,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122464,31-40,m,-1.664550857341318,-1.6293307193425197,Mischling klein,,,K,2012,schwarz,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
122479,31-40,w,0.48476084693185323,0.4610048961153865,Cocker Spaniel,Mischling,,K,2014,braun/weiss,-0.1166345341544378,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122481,21-30,w,1.405894434477498,1.3698464680536067,Mops,,,K,2014,beige,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
122497,31-40,w,-1.664550857341318,-1.5990360002779125,Terrier,Mischling,,Unknown,2010,tricolor,-0.035993748814635323,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
122500,21-30,w,0.48476084693185323,0.4610048961153865,Zwergspitz,,Pomeranian,K,2013,orange,-0.09647433781948718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
122502,41-50,m,0.7918053761137348,0.7639520867614599,Schäfer,Mischling,,I,2014,braun/schwarz,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
122512,31-40,w,-1.664550857341318,-1.5990360002779125,Irish Terrier,,,I,2014,rot/beige,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122512,31-40,w,-1.664550857341318,-1.5990360002779125,Irish Terrier,,,I,2014,rot,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122513,31-40,w,-0.12932821143190995,-0.11459476611215293,Chihuahua,,,K,2014,rot/braun,-0.1166345341544378,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122515,41-50,w,-0.43637274061379155,-0.478131394887441,Australian Shepherd,,Pudel,I,2009,braun,-0.015833552479684706,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122521,21-30,w,0.48476084693185323,0.4610048961153865,Shar Pei,,,I,2014,braun,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122524,21-30,w,1.0988499052956164,1.2789623108597845,Biewer Yorkshire Terrier,,,Unknown,2013,tricolor,-0.09647433781948718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122527,20-Nov,w,0.7918053761137348,0.7336573676968525,Mischling klein,,,K,2013,rot,-0.09647433781948718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
122531,61-70,m,-1.3575063281594362,-1.3869729668256612,Jack Russel Terrier,,,K,2001,tricolor,0.14544801819992023,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122540,51-60,w,1.0988499052956164,1.2789623108597845,Deutscher Schäfer,,,I,2014,schwarz/braun,-0.1166345341544378,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122541,21-30,m,0.48476084693185323,0.43071017705077913,Englische Bulldogge,,,I,2012,weiss/braun,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122555,20-Nov,w,0.7918053761137348,0.7639520867614599,Französische Bulldogge,,,K,2014,schwarz gestromt,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122561,21-30,w,-1.0504617989775547,-0.9931416189857657,American Bulldog,,,I,2014,braun,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122565,41-50,m,1.0988499052956164,1.2789623108597845,Yorkshire Terrier,,,K,2014,blue/tan,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
122600,21-30,w,0.48476084693185323,0.4610048961153865,Deutsche Dogge,,,I,2014,blau,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122610,31-40,m,-0.43637274061379155,-0.478131394887441,Yorkshire Terrier,,,K,2012,schwarz/braun/beige,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
122612,21-30,m,-1.0504617989775547,-1.0537310571149805,Französische Bulldogge,,,K,2013,schwarz/weiss,-0.09647433781948718,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122613,21-30,m,0.7918053761137348,0.7336573676968525,Französische Bulldogge,,,K,2014,fauve,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122624,71-80,m,-0.43637274061379155,-0.478131394887441,Mischling klein,,,K,2014,schwarz/weiss,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
122627,21-30,w,0.17771631774997163,0.12776298640470576,Chihuahua,,,K,2013,weiss,-0.09647433781948718,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122629,31-40,w,0.17771631774997163,0.12776298640470576,Mischling klein,,,K,2013,beige,-0.09647433781948718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
122630,41-50,w,-0.43637274061379155,-0.478131394887441,Golden Retriever,,,I,2014,golden,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122647,81-90,m,0.7918053761137348,0.7336573676968525,Terrier,Mischling,,Unknown,2002,braun/beige,0.12528782186496962,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
122648,31-40,w,-0.12932821143190995,-0.1751842042413676,Pekingese,,,K,2012,rot/weiss,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
122650,31-40,w,0.48476084693185323,0.4610048961153865,Shiba Inu,,,K,2014,schwarz,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122680,41-50,w,-1.664550857341318,-1.5990360002779125,Labrador Retriever,,Zwergpudel,I,2011,braun,-0.05615394514958594,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122688,21-30,m,-1.3575063281594362,-1.3869729668256612,Berner Sennenhund,,,I,2011,rotbraun/weiss,-0.05615394514958594,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122694,51-60,w,0.48476084693185323,0.4610048961153865,Pomeranian,,Zwergspitz,K,2011,beige,-0.05615394514958594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122695,61-70,w,-1.0504617989775547,-1.0537310571149805,Cocker Spaniel,,,K,2011,schwarz,-0.05615394514958594,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122699,61-70,w,1.405894434477498,1.400141187118214,Mischling klein,,,K,2012,weiss/beige,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
122704,41-50,m,1.0988499052956164,1.2789623108597845,Yorkshire Terrier,,,K,2011,black/tan,-0.05615394514958594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
122705,21-30,w,-0.7434172697956731,-0.7810785855335144,Zwergspitz,,,K,2012,orange,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
122706,21-30,w,1.405894434477498,1.400141187118214,Chihuahua,,,K,2012,tricolor,-0.07631414148453655,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122713,41-50,w,1.0988499052956164,1.036604558342926,Jack Russel Terrier,,,K,2014,tricolor,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122714,21-30,m,1.0988499052956164,1.2789623108597845,Toypudel,,,K,2012,schwarz,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122715,41-50,w,-1.664550857341318,-1.6293307193425197,Beagle,,,K,2011,tricolor,-0.05615394514958594,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122716,51-60,w,1.0988499052956164,1.2789623108597845,Basenji,,,K,2013,brindle,-0.09647433781948718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122717,21-30,w,-0.43637274061379155,-0.478131394887441,Jack Russel Terrier,,,K,2011,tricolor,-0.05615394514958594,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122719,31-40,m,-1.3575063281594362,-1.3263835286964465,Mischling gross,,,I,2014,schwarz,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122720,31-40,w,-1.0504617989775547,-0.9931416189857657,Schäfer,Mischling,,I,2010,hellbraun,-0.035993748814635323,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
122720,31-40,w,-1.0504617989775547,-0.9931416189857657,Mischling gross,,,I,2011,schwarz/braun/grau,-0.05615394514958594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122722,20-Nov,w,-0.12932821143190995,-0.1751842042413676,Berner Sennenhund,,,I,2012,tricolor,-0.07631414148453655,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122723,41-50,w,1.0988499052956164,1.036604558342926,Labrador Retriever,,,I,2012,schwarz,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122731,21-30,w,-1.3575063281594362,-1.3869729668256612,Französische Bulldogge,,,K,2010,weiss/schwarz,-0.035993748814635323,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122731,21-30,w,-1.3575063281594362,-1.3869729668256612,Französische Bulldogge,,,K,2010,schwarz,-0.035993748814635323,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122741,31-40,m,-1.3575063281594362,-1.3869729668256612,Golden Retriever,,,I,2007,creme,0.02448684019021653,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122742,31-40,w,-1.3575063281594362,-1.3869729668256612,Golden Retriever,,,I,2010,golden,-0.035993748814635323,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122745,31-40,w,0.48476084693185323,0.43071017705077913,Malteser,,,K,2010,weiss,-0.035993748814635323,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122746,21-30,w,1.0988499052956164,1.2789623108597845,Mischling klein,,,K,2010,schwarz,-0.035993748814635323,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
122755,51-60,m,-0.43637274061379155,-0.478131394887441,Chihuahua,,Zwergpinscher,K,2012,schwarz,-0.07631414148453655,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122760,21-30,w,0.48476084693185323,0.4610048961153865,Yorkshire Terrier,,,K,2012,black/tan,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
122762,61-70,m,-1.0504617989775547,-0.9931416189857657,Französische Bulldogge,,,K,2011,weiss/schwarz,-0.05615394514958594,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122768,61-70,w,0.7918053761137348,0.7336573676968525,Mischling klein,,,K,2011,fauve,-0.05615394514958594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
122771,51-60,w,-1.9715953865231994,-1.9928673481178079,Zwergrauhaardackel,,,K,2012,schwarz,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122777,21-30,m,1.0988499052956164,1.036604558342926,American Bulldog,,,I,2014,weiss gestromt,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122778,41-50,m,-1.0504617989775547,-0.9931416189857657,Spitz,,,K,2011,sandfarbig,-0.05615394514958594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122779,21-30,w,1.0988499052956164,1.2789623108597845,Chihuahua,,,K,2007,braun,0.02448684019021653,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122779,21-30,w,1.0988499052956164,1.2789623108597845,Boxer,,,I,2012,blond/weiss,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122784,51-60,m,0.48476084693185323,0.4610048961153865,Shih Tzu,,,K,2013,tricolor,-0.09647433781948718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
122785,71-80,w,0.7918053761137348,0.7336573676968525,Shih Tzu,,,K,2013,creme,-0.09647433781948718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
122790,61-70,w,0.17771631774997163,0.1580577054693131,Mischling klein,,,K,2008,schwarz,0.004326643855265913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
122791,51-60,w,1.405894434477498,1.3698464680536067,Bolonka Zwetna,,,K,2012,zobel,-0.07631414148453655,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122797,41-50,w,-1.664550857341318,-1.5990360002779125,Papillon,,,K,2012,schwarz/weiss,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122801,31-40,m,1.0988499052956164,1.036604558342926,Windhund,,,I,2008,schwarz/braun,0.004326643855265913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122803,41-50,w,-0.12932821143190995,-0.14488948517676026,Golden Retriever,,,I,2006,blondfarben,0.04464703652516715,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122804,41-50,m,1.405894434477498,1.3698464680536067,Zwergpinscher,,Rehpinscher,K,2012,schwarz/braun,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
122815,31-40,w,0.17771631774997163,0.18835242453392045,Australian Shepherd,,,I,2012,tricolor,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122830,21-30,w,-1.0504617989775547,-1.0537310571149805,Mops,,,K,2012,beige,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
122832,21-30,w,-1.0504617989775547,-0.9931416189857657,Continental Bulldog,,,I,2014,rotbraun,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122838,61-70,w,-0.43637274061379155,-0.478131394887441,Italienisches Windspiel,,,K,2011,beige,-0.05615394514958594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122841,61-70,w,-1.9715953865231994,-1.9928673481178079,Papillon,,,K,2014,tricolor,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122858,51-60,w,0.17771631774997163,0.1580577054693131,Golden Retriever,,,I,2003,beige,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122859,41-50,w,-0.43637274061379155,-0.478131394887441,Englische Bulldogge,,,I,2012,braun/schwarz/weiss,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122863,51-60,w,0.7918053761137348,0.7639520867614599,Malteser,,,K,2014,weiss,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122865,21-30,w,-1.3575063281594362,-1.296088809631839,Mischling klein,,,K,2014,blondfarben,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
122866,51-60,m,1.405894434477498,1.3698464680536067,Lagotto Romagnolo,,,I,2014,weiss/orange,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122868,31-40,w,-0.12932821143190995,-0.11459476611215293,English Cocker Spaniel,,,K,2012,braun/weiss,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122869,21-30,m,-0.7434172697956731,-0.7810785855335144,Labrador Retriever,,Husky,I,2014,hellbraun,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122873,31-40,w,0.48476084693185323,0.4610048961153865,Chihuahua,,,K,2012,creme,-0.07631414148453655,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122874,31-40,w,0.7918053761137348,0.7639520867614599,Schäfer,Mischling,,I,2014,hellbraun,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
122877,31-40,w,-0.12932821143190995,-0.08430004704754558,Rauhaar Dackel,,,K,2014,saufarben,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122880,20-Nov,w,-0.12932821143190995,-0.11459476611215293,Mischling klein,,,K,2013,hellbraun,-0.09647433781948718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
122881,51-60,w,-1.9715953865231994,-1.9928673481178079,Mischling klein,Mischling,,K,2010,braun/weiss,-0.035993748814635323,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
122915,21-30,m,1.405894434477498,1.3395517489889992,Pekingese,,,K,2014,braun/schwarz,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
122916,31-40,m,0.48476084693185323,0.4610048961153865,Jack Russel Terrier,,,K,2012,tricolor,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122918,21-30,w,-1.3575063281594362,-1.296088809631839,Französische Bulldogge,,,K,2012,blau,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122921,31-40,m,-1.0504617989775547,-0.9931416189857657,Zwergpinscher,,,K,2012,schwarz/braun,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
122924,21-30,w,1.405894434477498,1.3395517489889992,Mischling klein,,,K,2012,braun,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
