OWNER_ID,AGE,GENDER,CITY_ID,CITY_DISTRICT,BREED1,BREED1_MIX,BREED2,RACE_TYPE,DOGS_YEAR_OF_BIRTH,DOGS_COLOR,AGE_YEARS,BREED_REDUCED_Beagle,BREED_REDUCED_Berner Sennenhund,BREED_REDUCED_Bolonka Zwetna,BREED_REDUCED_Border Collie,BREED_REDUCED_Cairn Terrier,BREED_REDUCED_Chihuahua,BREED_REDUCED_Cocker Spaniel,BREED_REDUCED_Dachshund,BREED_REDUCED_Dackel,BREED_REDUCED_Deutscher Schï¿½fer,BREED_REDUCED_Franzï¿½sische Bulldogge,BREED_REDUCED_Golden Retriever,BREED_REDUCED_Jack Russel Terrier,BREED_REDUCED_Labrador Retriever,BREED_REDUCED_Malteser,BREED_REDUCED_Mischling gross,BREED_REDUCED_Mischling klein,BREED_REDUCED_Mops,BREED_REDUCED_Other,BREED_REDUCED_Pekingese,BREED_REDUCED_Pinscher,BREED_REDUCED_Pudel,BREED_REDUCED_Schï¿½fer,BREED_REDUCED_Shih Tzu,BREED_REDUCED_Terrier,BREED_REDUCED_West Highland White Terrier,BREED_REDUCED_Yorkshire Terrier,BREED_REDUCED_Zwergpinscher,BREED_REDUCED_Zwergpudel,BREED_REDUCED_Zwergspitz,Cluster_GMM,Cluster_Hier
85017,61-70,w,0.4847608469318532,0.4307101770507791,Yorkshire Terrier,,,K,2005,blue/tan,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0
85021,71-80,w,0.7918053761137348,0.7639520867614599,Flat Coated Retriever,,,I,2005,schwarz,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
85022,51-60,w,0.4847608469318532,0.4610048961153865,Foxterrier,,,K,2004,tricolor,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
85025,71-80,m,0.4847608469318532,0.4610048961153865,Belgischer Schï¿½fer,,,I,2003,braun/schwarz,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
85025,71-80,m,0.4847608469318532,0.4610048961153865,Mischling klein,,,K,2003,schwarz,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2
85025,71-80,m,0.4847608469318532,0.4610048961153865,Belgischer Schï¿½fer,Mischling,,I,1998,braun/schwarz,0.205928607204772,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
85029,71-80,m,-1.664550857341318,-1.6899201574717344,Deutscher Schï¿½fer,,,I,2007,schwarz/gelb,0.0244868401902165,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
85037,41-50,w,0.4847608469318532,0.4610048961153865,Pudel,,Tibet Terrier,K,2006,schwarz/weiss,0.0446470365251671,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
85042,51-60,m,0.4847608469318532,0.4610048961153865,Jack Russel Terrier,Mischling,,K,2000,braun/weiss,0.1656082145348708,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
85052,51-60,m,-0.7434172697956731,-0.7810785855335144,Tervueren,,,I,2012,braun/schwarz,-0.0763141414845365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
85056,61-70,w,0.7918053761137348,0.7336573676968525,Mischling klein,,,K,2010,beige,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2
85058,61-70,w,0.4847608469318532,0.4610048961153865,Galgo Espaï¿½ol,,,I,2006,rot/braun/weiss,0.0446470365251671,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
85058,61-70,w,0.4847608469318532,0.4610048961153865,Whippet,,,I,2003,weiss/schwarz/beige gestromt,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
85065,71-80,m,-1.664550857341318,-1.5990360002779125,Mischling klein,,,K,2005,zimt,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2
85067,61-70,m,-1.664550857341318,-1.5990360002779125,Cairn Terrier,,,K,2003,beige,0.105127625530019,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
85073,41-50,w,1.405894434477498,1.400141187118214,Jack Russel Terrier,,,K,2002,tricolor,0.1252878218649696,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
85073,41-50,w,1.405894434477498,1.400141187118214,Jack Russel Terrier,,,K,2002,tricolor,0.1252878218649696,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
85074,81-90,m,0.7918053761137348,0.7639520867614599,Mittelpudel,,,K,2000,schwarz,0.1656082145348708,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
85077,71-80,m,0.7918053761137348,0.7336573676968525,Dachshund,,,K,2004,schwarz,0.0849674291950683,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
85089,61-70,m,0.4847608469318532,0.4610048961153865,Appenzeller,Mischling,,I,2004,dunkelbraun,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1
85098,51-60,m,1.0988499052956164,1.1577834346013554,Yorkshire Terrier,,,K,2011,schwarz/braun,-0.0561539451495859,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0
85110,61-70,m,1.0988499052956164,1.036604558342926,Golden Retriever,,,I,2011,golden,-0.0561539451495859,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
85138,81-90,w,1.0988499052956164,1.1577834346013554,Shetland Sheepdog,,,K,2003,blue/merle,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
85152,61-70,m,-0.4363727406137915,-0.478131394887441,Mischling klein,,,K,2004,schwarz,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2
85152,61-70,m,-0.4363727406137915,-0.478131394887441,Mischling klein,,,K,2004,beige,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2
85163,51-60,m,-1.0504617989775549,-1.0537310571149805,Rehpinscher,,,K,2007,braun,0.0244868401902165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
85165,61-70,w,-0.1293282114319099,-0.1751842042413676,Boxer,,,I,2008,schwarz/braun,0.0043266438552659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
85169,61-70,m,1.405894434477498,1.3698464680536069,Spitz,,,K,2000,weiss,0.1656082145348708,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
85171,81-90,w,1.0988499052956164,1.2789623108597843,Yorkshire Terrier,,,K,2013,braun/schwarz,-0.0964743378194871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0
85179,51-60,w,1.405894434477498,1.3395517489889992,Mops,,,K,2008,beige,0.0043266438552659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2,0
85179,51-60,w,1.405894434477498,1.3395517489889992,Mops,,,K,2012,beige,-0.0763141414845365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2,0
85190,61-70,m,1.0988499052956164,1.036604558342926,Langhaardackel,,,K,2003,rotbraun,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
85198,41-50,w,0.7918053761137348,0.7336573676968525,Labrador Retriever,,,I,2010,gelb,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3
85199,81-90,w,1.0988499052956164,1.2789623108597843,Zwergschnauzer,Mischling,,K,2009,schwarz,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
85210,41-50,m,1.0988499052956164,1.2789623108597843,Podenco,Mischling,,I,2005,braun/weiss,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
85211,51-60,w,1.0988499052956164,1.1577834346013554,Papillon,,,K,2009,schwarz/weiss,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
85214,51-60,w,1.405894434477498,1.3698464680536069,Entlebucher,Mischling,,I,2005,tricolor,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
85217,51-60,w,1.405894434477498,1.3395517489889992,Appenzeller,Mischling,,I,2010,schwarz/weiss,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1
85220,51-60,w,1.0988499052956164,1.1577834346013554,Jack Russel Terrier,,,K,2009,tricolor,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
85223,71-80,w,1.0988499052956164,1.2789623108597843,Mittelspitz,,,K,2008,weiss,0.0043266438552659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
85228,61-70,w,1.405894434477498,1.3395517489889992,Bordeaux Dogge,,,I,2005,rot,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
85233,61-70,w,1.0988499052956164,1.2789623108597843,Pudel,,,Unknown,2014,braun,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
85239,61-70,m,1.405894434477498,1.3395517489889992,Deutscher Schï¿½fer,,,I,2007,grau,0.0244868401902165,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
85239,61-70,m,1.405894434477498,1.3395517489889992,Schipperke,,,I,1998,schwarz,0.205928607204772,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
85240,61-70,m,1.0988499052956164,1.2789623108597843,Berner Sennenhund,Mischling,,I,2001,braun/weiss,0.1454480181999202,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
85245,71-80,w,0.4847608469318532,0.4610048961153865,Golden Retriever,,,I,2005,golden,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
85245,71-80,w,0.4847608469318532,0.4610048961153865,Mischling klein,,,K,2007,tricolor,0.0244868401902165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2
